"time in ms","power in dBm"
"17517","-4.20421982E+00"
"17670","-4.20222855E+00"
"17824","-4.20097733E+00"
"17985","-4.20226669E+00"
"18143","-4.20790100E+00"
"18399","-4.20513916E+00"
"18553","-4.20358658E+00"
"18708","-4.20098877E+00"
"18861","-4.20473480E+00"
"19017","-4.20763397E+00"
"19172","-4.20384598E+00"
"19334","-4.20529938E+00"
"19489","-4.20541000E+00"
"19647","-4.20278549E+00"
"19803","-4.20316315E+00"
"19957","-4.20119858E+00"
"20113","-4.20708084E+00"
"20369","-4.20534897E+00"
"20524","-4.20126724E+00"
"20676","-4.19929886E+00"
"20826","-4.20146561E+00"
"20977","-4.20291901E+00"
"21137","-4.20650101E+00"
"21393","-4.20222473E+00"
"21547","-4.20118713E+00"
"21704","-4.20594788E+00"
"21862","-4.20175552E+00"
"22019","-4.20361328E+00"
"22178","-4.20222473E+00"
"22338","-4.20360947E+00"
"22489","-4.20572662E+00"
"22642","-4.20307541E+00"
"22806","-4.20414352E+00"
"22959","-4.20791245E+00"
"23114","-4.20261765E+00"
"23267","-4.20611191E+00"
"23418","-4.20448685E+00"
"23570","-4.20128250E+00"
"23727","-4.20022202E+00"
"23882","-4.20272827E+00"
"24036","-4.20453262E+00"
"24193","-4.20172501E+00"
"24447","-4.20048141E+00"
"24597","-4.20161057E+00"
"24757","-4.20647049E+00"
"24916","-4.20496750E+00"
"25068","-4.20350266E+00"
"25219","-4.20064163E+00"
"25473","-4.20334625E+00"
"25629","-4.20097351E+00"
"25785","-4.20470047E+00"
"25937","-4.20811844E+00"
"26097","-4.20317078E+00"
"26256","-4.20456696E+00"
"26413","-4.20569992E+00"
"26568","-4.20144653E+00"
"26724","-4.20047379E+00"
"26883","-4.20444870E+00"
"27039","-4.20420837E+00"
"27198","-4.20231628E+00"
"27454","-4.20586777E+00"
"27615","-4.20466614E+00"
"27772","-4.20051956E+00"
"27927","-4.20500946E+00"
"28085","-4.20643234E+00"
"28243","-4.20483017E+00"
"28501","-4.20083618E+00"
"28662","-4.20483780E+00"
"28818","-4.20290756E+00"
"28975","-4.20244217E+00"
"29131","-4.20375443E+00"
"29294","-4.20616150E+00"
"29447","-4.20241547E+00"
"29604","-4.20396423E+00"
"29764","-4.20508575E+00"
"29912","-4.20120621E+00"
"30071","-4.20174408E+00"
"30227","-4.20488739E+00"
"30485","-4.20707321E+00"
"30639","-4.20788193E+00"
"30798","-4.20489502E+00"
"30949","-4.20678711E+00"
"31106","-4.20770264E+00"
"31261","-4.20470810E+00"
"31524","-4.20092010E+00"
"31687","-4.20260620E+00"
"31844","-4.20411682E+00"
"32005","-4.20741272E+00"
"32167","-4.20499802E+00"
"32331","-4.20235062E+00"
"32587","-4.20496750E+00"
"32739","-4.20461655E+00"
"32901","-4.20153427E+00"
"33055","-4.20743942E+00"
"33214","-4.20449829E+00"
"33368","-4.20381546E+00"
"33527","-4.20543289E+00"
"33680","-4.20506668E+00"
"33837","-4.20967102E+00"
"33997","-4.20475006E+00"
"34155","-4.20832443E+00"
"34313","-4.20862198E+00"
"34569","-4.20258331E+00"
"34728","-4.20589828E+00"
"34893","-4.20553589E+00"
"35056","-4.20079803E+00"
"35215","-4.20701981E+00"
"35380","-4.20553207E+00"
"35538","-4.20719528E+00"
"35698","-4.20213318E+00"
"35855","-4.20744705E+00"
"36020","-4.20480347E+00"
"36179","-4.20691299E+00"
"36340","-4.20560455E+00"
"36602","-4.20355606E+00"
"36768","-4.20521927E+00"
"36925","-4.20506668E+00"
"37084","-4.20734406E+00"
"37235","-4.20567703E+00"
"37396","-4.20775223E+00"
"37555","-4.20824051E+00"
"37716","-4.20597076E+00"
"37874","-4.20367050E+00"
"38032","-4.20749283E+00"
"38190","-4.20608139E+00"
"38349","-4.20267868E+00"
"38609","-4.20650482E+00"
"38768","-4.20507812E+00"
"38926","-4.20674896E+00"
"39093","-4.20750809E+00"
"39253","-4.20295715E+00"
"39410","-4.20859909E+00"
"39572","-4.20573044E+00"
"39731","-4.20643616E+00"
"39885","-4.20343399E+00"
"40058","-4.20526123E+00"
"40216","-4.20467758E+00"
"40379","-4.20688248E+00"
"40642","-4.20529175E+00"
"40803","-4.20240402E+00"
"40965","-4.20684052E+00"
"41127","-4.20351028E+00"
"41289","-4.20656967E+00"
"41455","-4.20190811E+00"
"41615","-4.20308685E+00"
"41775","-4.20103836E+00"
"41948","-4.20348740E+00"
"42115","-4.20568466E+00"
"42273","-4.20114136E+00"
"42436","-4.20399094E+00"
"42599","-4.20252991E+00"
"42755","-4.20729828E+00"
"42916","-4.20388412E+00"
"43080","-4.20474625E+00"
"43232","-4.20377731E+00"
"43394","-4.20339584E+00"
"43661","-4.20357132E+00"
"43822","-4.20351410E+00"
"43989","-4.20689011E+00"
"44151","-4.20285797E+00"
"44320","-4.20416260E+00"
"44484","-4.20395279E+00"
"44652","-4.20397186E+00"
"44814","-4.20563126E+00"
"44972","-4.19998169E+00"
"45137","-4.20335388E+00"
"45295","-4.20089722E+00"
"45458","-4.19978714E+00"
"45618","-4.20329285E+00"
"45785","-4.20502472E+00"
"45951","-4.20122910E+00"
"46122","-4.20423889E+00"
"46281","-4.20648193E+00"
"46444","-4.20497894E+00"
"46710","-4.20354843E+00"
"46876","-4.20341492E+00"
"47038","-4.20392609E+00"
"47206","-4.20079422E+00"
"47370","-4.20374298E+00"
"47537","-4.20550919E+00"
"47709","-4.20059586E+00"
"47872","-4.19954300E+00"
"48035","-4.20472717E+00"
"48198","-4.20115662E+00"
"48366","-4.20816040E+00"
"48534","-4.20710373E+00"
"48696","-4.20512390E+00"
"48862","-4.20530319E+00"
"49022","-4.20132828E+00"
"49187","-4.20488739E+00"
"49353","-4.20222855E+00"
"49518","-4.20392609E+00"
"49682","-4.20450592E+00"
"49845","-4.20217133E+00"
"50010","-4.20512009E+00"
"50171","-4.19935608E+00"
"50332","-4.20370102E+00"
"50497","-4.20034790E+00"
"50762","-4.20521545E+00"
"50928","-4.20429230E+00"
"51089","-4.20296860E+00"
"51247","-4.20150375E+00"
"51410","-4.20411301E+00"
"51569","-4.20100784E+00"
"51730","-4.20455933E+00"
"51892","-4.20306778E+00"
"52055","-4.20114517E+00"
"52213","-4.20305252E+00"
"52376","-4.20174408E+00"
"52535","-4.20572281E+00"
"52799","-4.20393372E+00"
"52963","-4.20592880E+00"
"53139","-4.20139694E+00"
"53308","-4.20716476E+00"
"53473","-4.20404434E+00"
"53633","-4.20434570E+00"
"53901","-4.20529175E+00"
"54062","-4.20730972E+00"
"54223","-4.20191956E+00"
"54388","-4.20829391E+00"
"54554","-4.20510864E+00"
"54815","-4.20513535E+00"
"54979","-4.20541763E+00"
"55151","-4.20074844E+00"
"55317","-4.20545959E+00"
"55481","-4.20442581E+00"
"55642","-4.20073318E+00"
"55804","-4.20491791E+00"
"55968","-4.20494843E+00"
"56125","-4.20759201E+00"
"56291","-4.20307159E+00"
"56453","-4.20243073E+00"
"56619","-4.20417786E+00"
"56783","-4.20455170E+00"
"56943","-4.20456696E+00"
"57115","-4.20633698E+00"
"57276","-4.20253754E+00"
"57442","-4.20555878E+00"
"57606","-4.20495987E+00"
"57767","-4.20534897E+00"
"57929","-4.20265579E+00"
"58095","-4.20536423E+00"
"58259","-4.20792007E+00"
"58421","-4.20111847E+00"
"58584","-4.20541000E+00"
"58849","-4.20402145E+00"
"59012","-4.20257187E+00"
"59178","-4.20015717E+00"
"59340","-4.20438385E+00"
"59506","-4.20825958E+00"
"59674","-4.20293808E+00"
"59836","-4.20799255E+00"
"60000","-4.20669556E+00"
"60161","-4.20635605E+00"
"60328","-4.20392609E+00"
"60493","-4.20395279E+00"
"60656","-4.20655441E+00"
"60823","-4.20287704E+00"
"60986","-4.20519638E+00"
"61158","-4.20334244E+00"
"61334","-4.20181656E+00"
"61502","-4.20355988E+00"
"61670","-4.20174026E+00"
"61833","-4.20908356E+00"
"61998","-4.20230865E+00"
"62170","-4.20442200E+00"
"62335","-4.20842743E+00"
"62499","-4.20407867E+00"
"62667","-4.20524216E+00"
"62833","-4.20553589E+00"
"62998","-4.20408630E+00"
"63168","-4.20308304E+00"
"63336","-4.20918655E+00"
"63497","-4.20374298E+00"
"63666","-4.20521545E+00"
"63828","-4.20504761E+00"
"63995","-4.20137405E+00"
"64166","-4.20350647E+00"
"64334","-4.20757294E+00"
"64505","-4.20265579E+00"
"64675","-4.20301056E+00"
"64837","-4.20829391E+00"
"65002","-4.20700836E+00"
"65176","-4.20321655E+00"
"65340","-4.20696640E+00"
"65538","-4.20234299E+00"
"65681","-4.20201874E+00"
"65869","-4.20458603E+00"
"66048","-4.20478821E+00"
"66245","-4.20521545E+00"
"66498","-4.20768738E+00"
"66657","-4.20434952E+00"
"66976","-4.20095444E+00"
"67159","-4.20316696E+00"
"67376","-4.20479202E+00"
"67531","-4.20720291E+00"
"67698","-4.20256424E+00"
"67858","-4.20642090E+00"
"68026","-4.20043564E+00"
"68190","-4.20694351E+00"
"68356","-4.20488358E+00"
"68521","-4.20112991E+00"
"68690","-4.20703506E+00"
"68850","-4.20391083E+00"
"69010","-4.20393753E+00"
"69178","-4.20336533E+00"
"69340","-4.20376205E+00"
"69509","-4.20701981E+00"
"69676","-4.20532608E+00"
"69848","-4.20464325E+00"
"70012","-4.20700836E+00"
"70181","-4.20119095E+00"
"70340","-4.20313644E+00"
"70508","-4.20727921E+00"
"70674","-4.20154190E+00"
"70940","-4.20710373E+00"
"71104","-4.20639420E+00"
"71280","-4.20143890E+00"
"71446","-4.20193863E+00"
"71617","-4.20003128E+00"
"71876","-4.20380402E+00"
"72045","-4.20285416E+00"
"72207","-4.20662689E+00"
"72373","-4.20551300E+00"
"72541","-4.20685196E+00"
"72711","-4.20551682E+00"
"72904","-4.20143509E+00"
"73075","-4.20548630E+00"
"73250","-4.20101166E+00"
"73416","-4.20322418E+00"
"73579","-4.20492172E+00"
"73745","-4.20267105E+00"
"73915","-4.20227051E+00"
"74082","-4.20408630E+00"
"74254","-4.19994354E+00"
"74447","-4.20288849E+00"
"74609","-4.20445251E+00"
"74780","-4.20206070E+00"
"74949","-4.20482254E+00"
"75122","-4.20140076E+00"
"75296","-4.20709229E+00"
"75461","-4.20475006E+00"
"75630","-4.20623779E+00"
"75800","-4.20036697E+00"
"75971","-4.20360184E+00"
"76145","-4.20687866E+00"
"76322","-4.20447540E+00"
"76492","-4.20433426E+00"
"76660","-4.20634079E+00"
"76832","-4.20578384E+00"
"77002","-4.20470810E+00"
